ID_JD,Total_Count_JD,Refund_Only_Count_JD,Rental_Not_Returned_Count_JD,Partial_Payment_After_Receipt_Count_JD,Payment_Without_Delivery_Count_JD,Amount_of_Loss_JD,level_JD
510000195211269943,99,0,0,0,0,0.0,1
520000196511063935,117,0,0,0,0,0.0,1
340000198305290884,92,0,0,0,0,0.0,1
120000196009257692,101,0,0,0,0,0.0,1
440000199812183854,101,0,0,0,0,0.0,1
540000200309278644,97,0,0,0,0,0.0,1
310000196105131446,102,0,0,0,0,0.0,1
460000199203167318,105,0,0,0,0,0.0,1
370000196201309081,109,0,0,0,0,0.0,1
500000199307198816,101,0,0,0,0,0.0,1
620000199608122169,92,0,0,0,0,0.0,1
120000196610094505,108,0,0,0,0,0.0,1
350000195311232187,91,0,0,0,0,0.0,1
210000200602039136,97,0,0,0,0,0.0,1
320000196511011118,111,0,0,0,0,0.0,1
500000197401185705,95,0,0,0,0,0.0,1
620000195704176265,113,0,0,0,0,0.0,1
410000195511126713,95,0,0,0,0,0.0,1
610000196110277539,99,0,0,0,0,0.0,1
510000198603045176,112,0,0,0,0,0.0,1
510000199001291702,114,0,0,0,0,0.0,1
620000200510251240,105,0,0,0,0,0.0,1
530000196407116074,111,0,0,0,0,0.0,1
440000195410299928,102,0,0,0,0,0.0,1
340000195106262713,111,0,0,0,0,0.0,1
410000195309079538,105,0,0,0,0,0.0,1
110000195510294802,91,0,0,0,0,0.0,1
620000195410159937,106,0,0,0,0,0.0,1
620000197408028996,90,0,0,0,0,0.0,1
120000198309152648,98,0,0,0,0,0.0,1
150000200411262427,109,0,0,0,0,0.0,1
520000195805085668,101,0,0,0,0,0.0,1
110000195004165709,106,0,0,0,0,0.0,1
36000019991218028X,90,0,0,0,0,0.0,1
500000196707309454,108,0,0,0,0,0.0,1
520000198108032732,112,0,0,0,0,0.0,1
420000195601263107,108,0,0,0,0,0.0,1
220000199401114677,98,0,0,0,0,0.0,1
410000199512268850,83,0,0,0,0,0.0,1
140000198511251408,90,0,0,0,0,0.0,1
520000196210182076,108,0,0,0,0,0.0,1
340000197204041008,101,0,0,0,0,0.0,1
370000196007278074,108,0,0,0,0,0.0,1
23000019721127869X,105,0,0,0,0,0.0,1
630000199303206208,103,0,0,0,0,0.0,1
440000200611061063,90,0,0,0,0,0.0,1
440000199002155974,89,0,0,0,0,0.0,1
350000198702262002,95,0,0,0,0,0.0,1
110000196707016499,106,0,0,0,0,0.0,1
210000198501157010,93,0,0,0,0,0.0,1
37000019540713020X,97,0,0,0,0,0.0,1
43000019870202221X,104,0,0,0,0,0.0,1
620000197311170013,98,0,0,0,0,0.0,1
14000019610916565X,102,0,0,0,0,0.0,1
620000197104095815,92,0,0,0,0,0.0,1
420000196111197463,115,0,0,0,0,0.0,1
330000199412255964,81,0,0,0,0,0.0,1
430000197502099963,103,0,0,0,0,0.0,1
410000197606103628,102,0,0,0,0,0.0,1
210000196302279091,111,0,0,0,0,0.0,1
350000197805149702,97,0,0,0,0,0.0,1
420000199406036409,96,0,0,0,0,0.0,1
650000195905046921,103,0,0,0,0,0.0,1
120000199912293837,105,0,0,0,0,0.0,1
320000199505289723,111,0,0,0,0,0.0,1
450000195411097043,103,0,0,0,0,0.0,1
500000197301266372,100,0,0,0,0,0.0,1
450000199803274481,109,0,0,0,0,0.0,1
620000200402187421,111,0,0,0,0,0.0,1
410000196209194509,113,0,0,0,0,0.0,1
150000198803020486,106,0,0,0,0,0.0,1
500000196212232715,91,0,0,0,0,0.0,1
430000196806124510,80,0,0,0,0,0.0,1
530000195102072803,109,0,0,0,0,0.0,1
610000199812058190,83,0,0,0,0,0.0,1
630000196106114829,99,0,0,0,0,0.0,1
210000195009146439,89,0,0,0,0,0.0,1
450000200011071358,87,0,0,0,0,0.0,1
350000197606204713,118,0,0,0,0,0.0,1
310000198007146205,108,0,0,0,0,0.0,1
610000199111260679,108,0,0,0,0,0.0,1
140000199508125579,99,0,0,0,0,0.0,1
460000198305227567,97,0,0,0,0,0.0,1
460000196309055687,115,0,0,0,0,0.0,1
450000197110263908,92,0,0,0,0,0.0,1
610000197210121245,84,0,0,0,0,0.0,1
500000197811301211,89,0,0,0,0,0.0,1
320000195905090993,94,0,0,0,0,0.0,1
340000195201319298,101,0,0,0,0,0.0,1
430000196907206419,86,0,0,0,0,0.0,1
620000197302269740,113,0,0,0,0,0.0,1
620000197406247116,99,0,0,0,0,0.0,1
650000196209134199,110,0,0,0,0,0.0,1
150000200501190869,77,0,0,0,0,0.0,1
510000199109067737,97,0,0,0,0,0.0,1
340000198504180717,102,0,0,0,0,0.0,1
220000199907301349,83,0,0,0,0,0.0,1
510000199512183228,108,0,0,0,0,0.0,1
420000196104289925,95,0,0,0,0,0.0,1
640000195209173650,98,0,0,0,0,0.0,1
530000197912220504,94,0,0,0,0,0.0,1
640000200007275230,102,0,0,0,0,0.0,1
640000195205071948,110,0,0,0,0,0.0,1
420000196509254181,103,0,0,0,0,0.0,1
210000198612047367,94,0,0,0,0,0.0,1
500000195309193519,101,0,0,0,0,0.0,1
460000195412278825,90,0,0,0,0,0.0,1
150000198203176583,88,0,0,0,0,0.0,1
120000195704083298,87,0,0,0,0,0.0,1
610000197908137206,80,0,0,0,0,0.0,1
210000199710228836,116,0,0,0,0,0.0,1
410000197907243755,116,0,0,0,0,0.0,1
150000195901294022,92,0,0,0,0,0.0,1
130000197110267357,108,0,0,0,0,0.0,1
45000020050528808X,79,0,0,0,0,0.0,1
410000197409063161,92,0,0,0,0,0.0,1
450000195609143391,111,0,0,0,0,0.0,1
410000200611265706,108,0,0,0,0,0.0,1
210000198104125453,88,0,0,0,0,0.0,1
430000196010202501,93,0,0,0,0,0.0,1
130000199308084539,96,0,0,0,0,0.0,1
150000196906127877,98,0,0,0,0,0.0,1
350000200208053096,104,0,0,0,0,0.0,1
210000197902088154,99,0,0,0,0,0.0,1
11000019790130355X,102,0,0,0,0,0.0,1
630000198010285198,111,0,0,0,0,0.0,1
460000198305197206,92,0,0,0,0,0.0,1
140000196303315711,101,0,0,0,0,0.0,1
140000195105170369,99,0,0,0,0,0.0,1
52000019790123233X,83,0,0,0,0,0.0,1
150000198902132248,106,0,0,0,0,0.0,1
630000198110239375,98,0,0,0,0,0.0,1
320000198709111690,94,0,0,0,0,0.0,1
210000200603100234,87,0,0,0,0,0.0,1
120000196503080669,98,0,0,0,0,0.0,1
510000198911035658,102,0,0,0,0,0.0,1
510000199107271945,97,0,0,0,0,0.0,1
530000197512087126,100,0,0,0,0,0.0,1
410000196610243813,113,0,0,0,0,0.0,1
360000200606153713,97,0,0,0,0,0.0,1
540000196402196732,96,0,0,0,0,0.0,1
450000197004099665,109,0,0,0,0,0.0,1
420000199903249368,105,0,0,0,0,0.0,1
630000197104216412,107,0,0,0,0,0.0,1
360000196106253217,94,0,0,0,0,0.0,1
12000020000503874X,86,0,0,0,0,0.0,1
210000198307112388,131,0,0,0,0,0.0,1
420000195908258951,97,0,0,0,0,0.0,1
630000196811127705,100,0,0,0,0,0.0,1
120000200012112696,78,0,0,0,0,0.0,1
460000195403151611,101,0,0,0,0,0.0,1
540000198808142311,100,0,0,0,0,0.0,1
610000199601141349,88,0,0,0,0,0.0,1
640000199407074694,98,0,0,0,0,0.0,1
540000196610260823,96,0,0,0,0,0.0,1
320000195101135420,100,0,0,0,0,0.0,1
520000199306171674,102,0,0,0,0,0.0,1
440000199810282904,104,0,0,0,0,0.0,1
220000199401176069,98,0,0,0,0,0.0,1
420000200603215751,86,0,0,0,0,0.0,1
410000195303319203,82,0,0,0,0,0.0,1
410000195710210256,90,0,0,0,0,0.0,1
650000199409177672,79,0,0,0,0,0.0,1
650000199610045954,94,0,0,0,0,0.0,1
34000019741210275X,107,0,0,0,0,0.0,1
140000198105146434,75,0,0,0,0,0.0,1
530000199507236907,99,0,0,0,0,0.0,1
500000199507147589,100,0,0,0,0,0.0,1
130000197911296895,117,0,0,0,0,0.0,1
450000196805117451,93,0,0,0,0,0.0,1
420000197311232731,89,0,0,0,0,0.0,1
650000195901137084,108,0,0,0,0,0.0,1
450000195602073554,98,0,0,0,0,0.0,1
220000197110152420,97,0,0,0,0,0.0,1
350000196109249887,87,0,0,0,0,0.0,1
630000200406239788,86,0,0,0,0,0.0,1
220000197011038737,112,0,0,0,0,0.0,1
210000195607305014,95,0,0,0,0,0.0,1
500000196909275002,93,0,0,0,0,0.0,1
620000199603095712,108,0,0,0,0,0.0,1
540000199110257592,74,0,0,0,0,0.0,1
330000195011059243,97,0,0,0,0,0.0,1
420000198701206728,95,0,0,0,0,0.0,1
420000197011083818,103,0,0,0,0,0.0,1
430000200508193218,86,0,0,0,0,0.0,1
320000195202045854,95,0,0,0,0,0.0,1
640000197207287514,92,0,0,0,0,0.0,1
210000198107238525,104,0,0,0,0,0.0,1
210000197904263606,106,0,0,0,0,0.0,1
460000198911156316,99,0,0,0,0,0.0,1
150000196412132086,95,0,0,0,0,0.0,1
330000198001035102,94,0,0,0,0,0.0,1
530000199102097814,103,0,0,0,0,0.0,1
430000200402282597,111,0,0,0,0,0.0,1
360000195103073398,102,0,0,0,0,0.0,1
610000198603229809,103,0,0,0,0,0.0,1
110000200303168786,91,0,0,0,0,0.0,1
210000200605046454,102,0,0,0,0,0.0,1
450000199503275124,99,0,0,0,0,0.0,1
210000198504308347,89,0,0,0,0,0.0,1
330000197810252794,102,0,0,0,0,0.0,1
460000195102062885,101,0,0,0,0,0.0,1
460000198711224994,110,0,0,0,0,0.0,1
220000198112012733,87,0,0,0,0,0.0,1
420000198705233862,102,0,0,0,0,0.0,1
440000196509156665,100,0,0,0,0,0.0,1
630000196109217217,99,0,0,0,0,0.0,1
22000019720114563X,101,0,0,0,0,0.0,1
520000197503259713,91,0,0,0,0,0.0,1
410000198312119426,110,0,0,0,0,0.0,1
210000198709042204,99,0,0,0,0,0.0,1
230000198511262483,106,0,0,0,0,0.0,1
310000197003048136,110,0,0,0,0,0.0,1
370000197504090018,86,0,0,0,0,0.0,1
130000198008284710,88,0,0,0,0,0.0,1
540000199409189125,90,0,0,0,0,0.0,1
410000195205129641,121,0,0,0,0,0.0,1
340000196310178249,85,0,0,0,0,0.0,1
650000197805208793,110,0,0,0,0,0.0,1
350000198903227270,112,0,0,0,0,0.0,1
360000196807164671,96,0,0,0,0,0.0,1
340000195809042610,85,0,0,0,0,0.0,1
620000197402174220,110,0,0,0,0,0.0,1
540000197609097787,102,0,0,0,0,0.0,1
140000196501097997,90,0,0,0,0,0.0,1
630000200607014809,89,0,0,0,0,0.0,1
110000198708100253,104,0,0,0,0,0.0,1
520000198709263181,87,0,0,0,0,0.0,1
650000197510189732,115,0,0,0,0,0.0,1
540000197911224732,116,0,0,0,0,0.0,1
130000197211275364,101,0,0,0,0,0.0,1
45000020001218467X,95,0,0,0,0,0.0,1
230000197907310184,87,0,0,0,0,0.0,1
45000019950626085X,109,0,0,0,0,0.0,1
210000197411195481,95,0,0,0,0,0.0,1
410000195706048815,112,0,0,0,0,0.0,1
33000019900426807X,100,0,0,0,0,0.0,1
630000198511307447,97,0,0,0,0,0.0,1
370000199805090280,115,0,0,0,0,0.0,1
330000200312218344,102,0,0,0,0,0.0,1
440000195703012716,106,0,0,0,0,0.0,1
350000197209134221,100,0,0,0,0,0.0,1
630000199003019988,107,0,0,0,0,0.0,1
140000195608285168,109,0,0,0,0,0.0,1
640000199101171061,97,0,0,0,0,0.0,1
420000199512040081,84,0,0,0,0,0.0,1
350000198210210273,99,0,0,0,0,0.0,1
630000199008029472,86,0,0,0,0,0.0,1
650000198605241411,120,0,0,0,0,0.0,1
370000197201053754,80,0,0,0,0,0.0,1
340000196309067170,101,0,0,0,0,0.0,1
310000199511058591,104,0,0,0,0,0.0,1
230000195905237260,104,0,0,0,0,0.0,1
520000196805151447,100,0,0,0,0,0.0,1
220000199201288787,88,0,0,0,0,0.0,1
510000196704187684,101,0,0,0,0,0.0,1
310000197804302130,79,0,0,0,0,0.0,1
210000196307307565,99,0,0,0,0,0.0,1
37000019641129413X,88,0,0,0,0,0.0,1
350000197406097554,118,0,0,0,0,0.0,1
640000195609308083,83,0,0,0,0,0.0,1
140000197805033436,101,0,0,0,0,0.0,1
630000199801012414,93,0,0,0,0,0.0,1
150000198008189071,102,0,0,0,0,0.0,1
500000197801178264,102,0,0,0,0,0.0,1
450000197909058382,109,0,0,0,0,0.0,1
430000200009089408,97,0,0,0,0,0.0,1
320000196904082873,98,0,0,0,0,0.0,1
65000019870816819X,102,0,0,0,0,0.0,1
140000199006231128,83,0,0,0,0,0.0,1
310000199109244644,104,0,0,0,0,0.0,1
64000020011011163X,114,0,0,0,0,0.0,1
420000195211086934,105,0,0,0,0,0.0,1
140000199705045148,95,0,0,0,0,0.0,1
530000197905176488,114,0,0,0,0,0.0,1
210000195704105508,114,0,0,0,0,0.0,1
360000197209119955,83,0,0,0,0,0.0,1
110000200604140875,102,0,0,0,0,0.0,1
350000196207160982,88,0,0,0,0,0.0,1
210000195609069561,94,0,0,0,0,0.0,1
530000200004133581,103,0,0,0,0,0.0,1
520000199110168203,95,0,0,0,0,0.0,1
610000199702276357,93,0,0,0,0,0.0,1
510000200101163332,89,0,0,0,0,0.0,1
520000196402207741,84,0,0,0,0,0.0,1
340000200007238893,101,0,0,0,0,0.0,1
540000197003189599,92,0,0,0,0,0.0,1
410000197709204608,97,0,0,0,0,0.0,1
420000198602236999,100,0,0,0,0,0.0,1
310000200011082603,80,0,0,0,0,0.0,1
52000019680218709X,93,0,0,0,0,0.0,1
120000200201081905,92,0,0,0,0,0.0,1
510000195601016685,91,0,0,0,0,0.0,1
41000020060201936X,100,0,0,0,0,0.0,1
320000200010154881,73,0,0,0,0,0.0,1
210000197001282689,101,0,0,0,0,0.0,1
510000197809060422,100,0,0,0,0,0.0,1
330000197910116677,93,0,0,0,0,0.0,1
500000198502273717,101,0,0,0,0,0.0,1
410000195202178747,117,0,0,0,0,0.0,1
640000200512316187,94,0,0,0,0,0.0,1
510000196401144572,115,0,0,0,0,0.0,1
540000199505046503,100,0,0,0,0,0.0,1
450000197703161552,78,0,0,0,0,0.0,1
620000199611089419,101,0,0,0,0,0.0,1
430000198604047843,111,0,0,0,0,0.0,1
230000197310070368,101,0,0,0,0,0.0,1
330000200410205141,79,0,0,0,0,0.0,1
110000198311159054,75,0,0,0,0,0.0,1
230000195501296686,94,0,0,0,0,0.0,1
31000019620319319X,93,0,0,0,0,0.0,1
220000196508172240,97,0,0,0,0,0.0,1
110000200001163779,99,0,0,0,0,0.0,1
520000200510280566,87,0,0,0,0,0.0,1
650000199611049885,79,0,0,0,0,0.0,1
440000196804227729,91,0,0,0,0,0.0,1
540000196712133729,83,0,0,0,0,0.0,1
640000195504220624,86,0,0,0,0,0.0,1
510000200109118456,104,0,0,0,0,0.0,1
440000200302163971,100,0,0,0,0,0.0,1
420000195011052780,104,0,0,0,0,0.0,1
420000196304177119,98,0,0,0,0,0.0,1
320000195411091718,90,0,0,0,0,0.0,1
310000196107074799,72,0,0,0,0,0.0,1
63000019830617231X,91,0,0,0,0,0.0,1
210000195008317814,3,0,0,0,0,0.0,2
500000200508048035,11,0,0,0,0,0.0,1
450000195303245731,6,0,0,0,0,0.0,1
510000199807316358,5,0,0,0,0,0.0,1
330000197806255191,3,0,0,0,0,0.0,2
440000199609013411,5,0,0,0,0,0.0,1
320000195808243839,4,0,0,0,0,0.0,2
630000198601031579,5,0,0,0,0,0.0,1
120000199110269835,4,0,0,0,0,0.0,2
410000196401279318,3,0,0,0,0,0.0,2
110000200412054657,3,0,0,0,0,0.0,2
320000195812279770,5,0,0,0,0,0.0,1
540000197606238548,5,0,0,0,0,0.0,1
450000199212122670,3,0,0,0,0,0.0,2
530000198212244737,3,0,0,0,0,0.0,2
640000195802120605,3,0,0,0,0,0.0,2
120000197708054522,4,0,0,0,0,0.0,2
330000196612278104,3,0,0,0,0,0.0,2
440000195109022401,3,0,0,0,0,0.0,2
460000198011064440,4,0,0,0,0,0.0,2
520000200611156003,9,0,0,0,0,0.0,1
45000019570812185X,5,0,0,0,0,0.0,1
420000197501133590,6,0,0,0,0,0.0,1
120000196010235036,5,0,0,0,0,0.0,1
210000199405296461,4,0,0,0,0,0.0,2
520000198401163862,3,0,0,0,0,0.0,2
360000199204206020,7,0,0,0,0,0.0,1
230000198012017969,6,0,0,0,0,0.0,1
320000200603302667,2,0,0,0,0,0.0,2
510000198403307426,7,0,0,0,0,0.0,1
540000199003153173,6,0,0,0,0,0.0,1
62000019610116549X,6,0,0,0,0,0.0,1
370000195512199540,2,0,0,0,0,0.0,2
460000200603223409,4,0,0,0,0,0.0,2
460000195001217921,5,0,0,0,0,0.0,1
640000197907234552,3,0,0,0,0,0.0,2
650000199203252753,3,0,0,0,0,0.0,2
340000199006234094,7,0,0,0,0,0.0,1
220000196507229735,5,0,0,0,0,0.0,1
340000197208131481,4,0,0,0,0,0.0,2
520000195308281414,4,0,0,0,0,0.0,2
360000198310283199,6,0,0,0,0,0.0,1
610000197611304202,3,0,0,0,0,0.0,2
140000200505241131,5,0,0,0,0,0.0,1
620000195505101009,5,0,0,0,0,0.0,1
450000197306289472,2,0,0,0,0,0.0,2
320000198108216366,3,0,0,0,0,0.0,2
500000200208236122,6,0,0,0,0,0.0,1
370000198112278817,5,0,0,0,0,0.0,1
310000197902032138,3,0,0,0,0,0.0,2
510000198410091483,3,0,0,0,0,0.0,2
320000198706194013,3,0,0,0,0,0.0,2
370000198305128460,6,0,0,0,0,0.0,1
640000198411012838,4,0,0,0,0,0.0,2
140000197307053290,5,0,0,0,0,0.0,1
340000197001297433,6,0,0,0,0,0.0,1
410000195609038412,4,0,0,0,0,0.0,2
370000198611242122,5,0,0,0,0,0.0,1
220000199208073762,7,0,0,0,0,0.0,1
150000196011260941,4,0,0,0,0,0.0,2
230000197601177077,3,0,0,0,0,0.0,2
540000196402029029,8,0,0,0,0,0.0,1
620000199709223823,5,0,0,0,0,0.0,1
500000197001308681,4,0,0,0,0,0.0,2
220000199505057435,5,0,0,0,0,0.0,1
430000198608037183,3,0,0,0,0,0.0,2
21000019511012762X,6,0,0,0,0,0.0,1
410000196107183112,3,0,0,0,0,0.0,2
140000198911058228,8,0,0,0,0,0.0,1
110000195304075027,2,0,0,0,0,0.0,2
220000200312019825,4,0,0,0,0,0.0,2
530000199503293250,3,0,0,0,0,0.0,2
320000198505177954,4,0,0,0,0,0.0,2
230000197910034563,3,0,0,0,0,0.0,2
520000197812260005,2,0,0,0,0,0.0,2
230000195502250989,6,0,0,0,0,0.0,1
510000196110161647,5,0,0,0,0,0.0,1
410000197707239831,4,0,0,0,0,0.0,2
360000199408246577,4,0,0,0,0,0.0,2
430000196903108424,3,0,0,0,0,0.0,2
340000199702211611,3,0,0,0,0,0.0,2
530000197104216654,4,0,0,0,0,0.0,2
500000197001288254,3,0,0,0,0,0.0,2
310000198903022761,2,0,0,0,0,0.0,2
460000198706041931,2,0,0,0,0,0.0,2
210000195505290472,9,0,0,0,0,0.0,1
530000198512296993,7,0,0,0,0,0.0,1
210000195508205157,2,0,0,0,0,0.0,2
460000195704072060,6,0,0,0,0,0.0,1
450000195506227779,7,0,0,0,0,0.0,1
310000196501234906,3,0,0,0,0,0.0,2
320000197507036114,1,0,0,0,0,0.0,2
610000195409169896,6,0,0,0,0,0.0,1
340000197309144783,7,0,0,0,0,0.0,1
230000200512028779,4,0,0,0,0,0.0,2
520000196306114211,4,0,0,0,0,0.0,2
370000198906286587,5,0,0,0,0,0.0,1
430000200607275104,3,0,0,0,0,0.0,2
410000197612075424,5,0,0,0,0,0.0,1
43000019500905042X,7,0,0,0,0,0.0,1
220000196601032832,4,0,0,0,0,0.0,2
420000200607019299,6,0,0,0,0,0.0,1
370000196010038274,3,0,0,0,0,0.0,2
230000198011031662,4,0,0,0,0,0.0,2
320000196209102465,4,0,0,0,0,0.0,2
460000196606196849,4,0,0,0,0,0.0,2
420000199507010814,1,0,0,0,0,0.0,2
43000020010325086X,3,0,0,0,0,0.0,2
460000200602278838,5,0,0,0,0,0.0,1
510000199104137185,4,0,0,0,0,0.0,2
320000196804188590,6,0,0,0,0,0.0,1
640000196205309164,3,0,0,0,0,0.0,2
530000199806130571,5,0,0,0,0,0.0,1
330000196807204359,3,0,0,0,0,0.0,2
440000197410251958,6,0,0,0,0,0.0,1
510000200105158602,4,0,0,0,0,0.0,2
540000195011125422,2,0,0,0,0,0.0,2
63000019721211048X,4,0,0,0,0,0.0,2
13000019740922970X,5,0,0,0,0,0.0,1
430000195911289283,2,0,0,0,0,0.0,2
360000196209154967,5,0,0,0,0,0.0,1
540000199509134228,1,0,0,0,0,0.0,2
210000198302205200,5,0,0,0,0,0.0,1
440000196507115720,7,0,0,0,0,0.0,1
350000196810136274,3,0,0,0,0,0.0,2
440000197606021433,3,0,0,0,0,0.0,2
350000195412143773,6,0,0,0,0,0.0,1
210000199505205010,4,0,0,0,0,0.0,2
310000198209025727,6,0,0,0,0,0.0,1
110000197707163178,3,0,0,0,0,0.0,2
430000200507307543,4,0,0,0,0,0.0,2
450000196907118762,5,0,0,0,0,0.0,1
650000197402254111,4,0,0,0,0,0.0,2
340000197209277116,2,0,0,0,0,0.0,2
500000197008279043,5,0,0,0,0,0.0,1
370000198502080021,6,0,0,0,0,0.0,1
440000195403091109,6,0,0,0,0,0.0,1
350000199904281417,3,0,0,0,0,0.0,2
500000196607140890,8,0,0,0,0,0.0,1
510000195210236533,2,0,0,0,0,0.0,2
630000199104211557,4,0,0,0,0,0.0,2
520000195908181580,4,0,0,0,0,0.0,2
500000199705100247,7,0,0,0,0,0.0,1
370000200104187798,5,0,0,0,0,0.0,1
230000196907072839,8,0,0,0,0,0.0,1
360000197801160092,5,0,0,0,0,0.0,1
610000199404236218,5,0,0,0,0,0.0,1
12000020000226555X,5,0,0,0,0,0.0,1
510000199603028055,7,0,0,0,0,0.0,1
510000199701021359,4,0,0,0,0,0.0,2
21000020000311240X,1,0,0,0,0,0.0,2
420000198905252312,3,0,0,0,0,0.0,2
350000197202263960,5,0,0,0,0,0.0,1
640000199602017222,4,0,0,0,0,0.0,2
450000197601175371,5,0,0,0,0,0.0,1
150000198708259667,2,0,0,0,0,0.0,2
420000200206184488,2,0,0,0,0,0.0,2
110000197109140064,3,0,0,0,0,0.0,2
220000198502070971,6,0,0,0,0,0.0,1
360000197206241744,1,0,0,0,0,0.0,2
520000195202170126,6,0,0,0,0,0.0,1
150000197105102367,4,0,0,0,0,0.0,2
360000196602263270,5,0,0,0,0,0.0,1
310000198911131132,1,0,0,0,0,0.0,2
540000200601303691,3,0,0,0,0,0.0,2
530000196808285696,6,0,0,0,0,0.0,1
230000196112117220,4,0,0,0,0,0.0,2
310000196412250007,3,0,0,0,0,0.0,2
620000200106189369,7,0,0,0,0,0.0,1
120000199108224187,6,0,0,0,0,0.0,1
350000199410251330,4,0,0,0,0,0.0,2
140000199203273730,8,0,0,0,0,0.0,1
210000197211302908,8,0,0,0,0,0.0,1
510000196308237045,2,0,0,0,0,0.0,2
500000199109261642,7,0,0,0,0,0.0,1
330000195210164580,5,0,0,0,0,0.0,1
340000195606232959,4,0,0,0,0,0.0,2
420000200604058049,8,0,0,0,0,0.0,1
410000195612203474,5,0,0,0,0,0.0,1
370000199111181372,5,0,0,0,0,0.0,1
610000200512194655,5,0,0,0,0,0.0,1
350000200011105155,6,0,0,0,0,0.0,1
370000196007272537,4,0,0,0,0,0.0,2
34000019600405386X,5,0,0,0,0,0.0,1
120000200403151625,5,0,0,0,0,0.0,1
420000195606048203,4,0,0,0,0,0.0,2
320000198301122740,6,0,0,0,0,0.0,1
410000198408158841,5,0,0,0,0,0.0,1
37000019750720309X,3,0,0,0,0,0.0,2
520000200412205415,7,0,0,0,0,0.0,1
64000019520616584X,5,0,0,0,0,0.0,1
23000019560823299X,8,0,0,0,0,0.0,1
130000200112253930,5,0,0,0,0,0.0,1
150000196910045663,4,0,0,0,0,0.0,2
440000197205121556,6,0,0,0,0,0.0,1
210000197107314167,4,0,0,0,0,0.0,2
460000199806065142,4,0,0,0,0,0.0,2
150000197301157648,5,0,0,0,0,0.0,1
130000198507125458,3,0,0,0,0,0.0,2
440000197104236450,7,0,0,0,0,0.0,1
640000199408113130,7,0,0,0,0,0.0,1
650000196406157808,3,0,0,0,0,0.0,2
520000195809144098,4,0,0,0,0,0.0,2
230000195407075318,3,0,0,0,0,0.0,2
540000196512229355,2,0,0,0,0,0.0,2
210000198507010036,4,0,0,0,0,0.0,2
540000197807193913,3,0,0,0,0,0.0,2
350000196601302125,4,0,0,0,0,0.0,2
210000198512085075,3,0,0,0,0,0.0,2
350000195006066960,7,0,0,0,0,0.0,1
540000198608141971,3,0,0,0,0,0.0,2
450000197112168437,7,0,0,0,0,0.0,1
520000196902208353,10,0,0,0,0,0.0,1
43000019840830083X,8,0,0,0,0,0.0,1
640000195004133807,8,0,0,0,0,0.0,1
650000196806022291,7,0,0,0,0,0.0,1
310000200101097737,3,0,0,0,0,0.0,2
370000199003135221,3,0,0,0,0,0.0,2
210000199903174168,6,0,0,0,0,0.0,1
650000200509164057,3,0,0,0,0,0.0,2
36000019931214754X,6,0,0,0,0,0.0,1
31000019671208643X,5,0,0,0,0,0.0,1
220000196804022845,3,0,0,0,0,0.0,2
12000019500427929X,5,0,0,0,0,0.0,1
130000198006232730,7,0,0,0,0,0.0,1
440000195203079367,1,0,0,0,0,0.0,2
130000197806222675,4,0,0,0,0,0.0,2
440000199910132858,3,0,0,0,0,0.0,2
37000019960420523X,4,0,0,0,0,0.0,2
460000195803136672,4,0,0,0,0,0.0,2
44000019890124225X,5,0,0,0,0,0.0,1
230000200411042811,4,0,0,0,0,0.0,2
450000196212296271,5,0,0,0,0,0.0,1
430000197605275114,4,0,0,0,0,0.0,2
36000019601208781X,4,0,0,0,0,0.0,2
430000195912316415,5,0,0,0,0,0.0,1
450000199001134663,2,0,0,0,0,0.0,2
440000198510016108,3,0,0,0,0,0.0,2
310000195012084666,4,0,0,0,0,0.0,2
120000195602155115,5,0,0,0,0,0.0,1
450000195203118452,5,0,0,0,0,0.0,1
110000198410309396,7,0,0,0,0,0.0,1
460000200104259351,5,0,0,0,0,0.0,1
460000197901013632,1,0,0,0,0,0.0,2
350000199305227494,4,0,0,0,0,0.0,2
310000199510317192,8,0,0,0,0,0.0,1
420000198610258485,2,0,0,0,0,0.0,2
110000196302232361,2,0,0,0,0,0.0,2
140000199511257935,3,0,0,0,0,0.0,2
450000200602165786,5,0,0,0,0,0.0,1
620000197405228079,5,0,0,0,0,0.0,1
150000196508145682,1,0,0,0,0,0.0,2
230000196605044701,6,0,0,0,0,0.0,1
420000197510253076,5,0,0,0,0,0.0,1
610000196805199311,8,0,0,0,0,0.0,1
120000196306219350,4,0,0,0,0,0.0,2
32000019740126942X,7,0,0,0,0,0.0,1
320000195709290859,6,0,0,0,0,0.0,1
130000200602241211,3,0,0,0,0,0.0,2
360000199111055008,5,0,0,0,0,0.0,1
310000198703263579,3,0,0,0,0,0.0,2
330000197610217943,2,0,0,0,0,0.0,2
540000196205283490,7,0,0,0,0,0.0,1
110000195301299439,5,0,0,0,0,0.0,1
610000198904112073,4,0,0,0,0,0.0,2
430000198309152245,4,0,0,0,0,0.0,2
530000199911215438,5,0,0,0,0,0.0,1
510000200512318802,3,0,0,0,0,0.0,2
220000200007233606,4,0,0,0,0,0.0,2
370000199109089905,4,0,0,0,0,0.0,2
610000199201033576,4,0,0,0,0,0.0,2
650000196501275984,6,0,0,0,0,0.0,1
350000196301072305,3,0,0,0,0,0.0,2
340000198105122325,5,0,0,0,0,0.0,1
230000195408227088,5,0,0,0,0,0.0,1
350000198104183881,5,0,0,0,0,0.0,1
610000200203080857,3,0,0,0,0,0.0,2
