用户（身份证）,信用评级,平台类型
110000195411218994,23,WeChat
440000200501133337,53,WeChat
230000199501150925,82,WeChat
350000200502157881,85,WeChat
620000196706028033,63,WeChat
46000019820813449X,55,WeChat
330000200501205702,73,WeChat
410000197201281899,0,WeChat
420000196412214554,9,WeChat
340000197710301511,69,WeChat
110000195411257467,16,WeChat
220000196604201259,62,WeChat
340000196907314426,16,WeChat
530000195210040390,56,WeChat
430000200507110353,78,WeChat
340000198306102099,10,WeChat
500000195908077632,82,WeChat
440000199101232656,85,WeChat
430000198304218620,5,WeChat
150000197712057633,37,WeChat
14000019781107367X,90,WeChat
440000196609277050,59,WeChat
650000196706099232,75,WeChat
610000195808215060,89,WeChat
22000019511011090X,94,WeChat
520000199804017119,90,WeChat
420000200509196873,19,WeChat
310000197003265843,4,WeChat
460000196508200066,39,WeChat
130000200404107564,8,WeChat
12000019861011013X,1,WeChat
350000200011022229,62,WeChat
460000199704014440,38,WeChat
210000199706049130,55,WeChat
440000196405254850,70,WeChat
340000199203304450,86,WeChat
460000197907135876,89,WeChat
310000197007031534,61,WeChat
650000195809196575,8,WeChat
340000197004225937,64,WeChat
650000195303259786,6,WeChat
140000199402070987,1,WeChat
350000199106258896,4,WeChat
520000196503089385,80,WeChat
620000196512099423,56,WeChat
140000198910179933,14,WeChat
460000197404147533,4,WeChat
220000199009228637,70,WeChat
410000199103282897,62,WeChat
330000195503101890,12,WeChat
650000196405318737,41,WeChat
620000195910268267,44,WeChat
120000197205126272,33,WeChat
220000195107196407,45,WeChat
460000199912074720,70,WeChat
520000196507063182,32,WeChat
350000196812276369,66,WeChat
440000199308301014,60,WeChat
340000198210223021,28,WeChat
410000198206134710,53,WeChat
530000198906165347,33,WeChat
420000195103269266,59,WeChat
650000196011118345,81,WeChat
140000197810192415,38,WeChat
320000195104031889,40,WeChat
220000195206017419,88,WeChat
53000019610916190X,87,WeChat
360000196909031925,88,WeChat
630000199304305929,72,WeChat
43000019750125647X,22,WeChat
150000197411194255,31,WeChat
610000196907056565,45,WeChat
370000199307256719,45,WeChat
530000196708055607,50,WeChat
52000019550818466X,60,WeChat
530000200108162563,96,WeChat
650000200206250994,91,WeChat
310000198101234738,51,WeChat
140000197604157280,44,WeChat
310000199008017362,87,WeChat
420000199002275286,98,WeChat
450000195908039332,28,WeChat
440000200510155060,71,WeChat
530000196611012432,67,WeChat
310000199803145945,10,WeChat
150000198209136718,45,WeChat
450000195407138105,3,WeChat
640000199106309939,64,WeChat
150000200403141473,35,WeChat
120000199310260667,18,WeChat
530000195705151543,71,WeChat
34000019670830732X,70,WeChat
230000197908250232,12,WeChat
310000195601067290,38,WeChat
530000199102222136,13,WeChat
530000199308307389,39,WeChat
530000200211029349,0,WeChat
310000199307283994,49,WeChat
450000197405274209,54,WeChat
230000195002252080,91,WeChat
440000200303016236,0,WeChat
540000195912258564,75,WeChat
110000198912315710,94,WeChat
110000199206054562,91,WeChat
370000195512021021,73,WeChat
450000195904079994,76,WeChat
410000195106052183,60,WeChat
140000195501075144,48,WeChat
620000197304163843,16,WeChat
350000200202086559,41,WeChat
15000020040830557X,72,WeChat
530000198604091688,77,WeChat
330000195508248517,1,WeChat
530000199110162671,17,WeChat
650000195504058390,13,WeChat
140000196508296577,38,WeChat
630000197108066861,97,WeChat
450000197705170532,27,WeChat
500000198101037764,7,WeChat
630000199802065833,1,WeChat
610000200612073017,27,WeChat
340000195006038095,30,WeChat
120000196712307807,0,WeChat
65000020051128818X,55,WeChat
320000200208268147,93,WeChat
64000019600714774X,24,WeChat
420000198204189373,52,WeChat
650000195210306125,71,WeChat
350000195807262101,79,WeChat
460000200501193042,91,WeChat
41000019840621044X,89,WeChat
450000199710226042,99,WeChat
410000198303253439,75,WeChat
13000019530210668X,14,WeChat
410000197012150064,22,WeChat
230000197710196808,5,WeChat
460000197607254742,87,WeChat
44000019921015540X,21,WeChat
130000195507149325,55,WeChat
210000196111057330,92,WeChat
370000196312235038,81,WeChat
520000196108256163,73,WeChat
500000197711289120,26,WeChat
210000196510052481,25,WeChat
50000019620207686X,19,WeChat
350000199612281239,23,WeChat
310000197911202151,61,WeChat
460000199505010519,49,WeChat
140000196008149896,64,WeChat
510000197308166915,91,WeChat
51000019531231589X,56,WeChat
420000200402200035,79,WeChat
120000195710086153,6,WeChat
510000200403147776,42,WeChat
540000197709180668,73,WeChat
210000197409094868,97,WeChat
540000195001262853,22,WeChat
370000200210254288,28,WeChat
420000200004259859,14,WeChat
11000020060210386X,74,WeChat
230000196205185345,70,WeChat
410000199606067451,92,WeChat
350000200101114151,29,WeChat
140000195306285509,93,WeChat
50000019661116940X,28,WeChat
370000199308015669,46,WeChat
220000197403216926,10,WeChat
430000195801199914,23,WeChat
410000197508237745,7,WeChat
420000196104211503,92,WeChat
460000195507317946,69,WeChat
500000196909206760,23,WeChat
110000196510301595,9,WeChat
530000195408049673,1,WeChat
360000200310218610,97,WeChat
430000199205033158,59,WeChat
370000196610098019,4,WeChat
610000196712052759,80,WeChat
34000019791204316X,71,WeChat
350000195506053656,16,WeChat
410000196710071975,47,WeChat
640000196605232864,16,WeChat
610000199802063973,45,WeChat
540000195709090452,63,WeChat
410000195606170776,52,WeChat
140000196310128471,98,WeChat
420000198609018644,97,WeChat
310000198001063265,49,WeChat
530000197703139451,43,WeChat
130000199206098817,25,WeChat
53000019560406319X,25,WeChat
360000199006132577,61,WeChat
630000199110019721,76,WeChat
150000197207031408,81,WeChat
120000199704157152,99,WeChat
620000196105228320,2,WeChat
620000199904041814,72,WeChat
410000198410162444,96,WeChat
530000200011057353,17,WeChat
650000198111032230,39,WeChat
540000197901165150,73,WeChat
12000019560724909X,42,WeChat
610000196512309660,26,WeChat
450000199205048230,95,WeChat
510000198203288128,10,WeChat
430000197612307241,66,WeChat
370000195209274843,14,WeChat
460000197811017891,14,WeChat
350000195301202187,40,WeChat
320000196107286136,83,WeChat
460000200509111814,27,WeChat
140000198909188461,62,WeChat
540000197705108116,58,WeChat
120000198203302417,26,WeChat
43000019550327682X,70,WeChat
460000198705280965,51,WeChat
130000197610190296,0,WeChat
420000195911078839,66,WeChat
450000198312167740,72,WeChat
500000195703177971,79,WeChat
11000020031021930X,44,WeChat
330000198702229225,87,WeChat
52000020030702724X,90,WeChat
120000197412217337,72,WeChat
12000019580621237X,90,WeChat
450000195501031101,5,WeChat
130000195304010374,95,WeChat
620000197403183401,75,WeChat
360000195803108520,65,WeChat
530000198904091989,9,WeChat
340000198601039256,49,WeChat
130000198007261146,47,WeChat
370000196406278557,54,WeChat
110000200101161228,59,WeChat
520000198607142469,18,WeChat
230000195201012469,39,WeChat
320000200012066391,21,WeChat
330000195703234217,15,WeChat
350000195509057900,55,WeChat
140000200310246661,72,WeChat
130000196112203862,89,WeChat
130000196907067964,27,WeChat
360000196901097276,10,WeChat
460000198310095757,56,WeChat
310000198603301291,9,WeChat
210000196804205527,15,WeChat
530000199408311924,55,WeChat
440000198308017449,23,WeChat
520000199604202790,27,WeChat
210000199108223119,74,WeChat
140000195310109356,43,WeChat
610000195802270093,0,WeChat
320000197406061847,9,WeChat
340000196810044677,82,WeChat
210000197809112260,25,WeChat
630000198005213034,32,WeChat
650000195805264497,50,WeChat
110000195006236187,32,WeChat
54000020061110336X,77,WeChat
630000196501222539,87,WeChat
140000198911202808,78,WeChat
540000198407094734,27,WeChat
630000200206236478,99,WeChat
230000199904127922,16,WeChat
320000199711133332,98,WeChat
360000199408020834,99,WeChat
350000195509011769,38,WeChat
120000200308048398,31,WeChat
150000195912215545,48,WeChat
220000200201027064,77,WeChat
320000195603026427,33,WeChat
500000196307057059,72,WeChat
140000196908048804,94,WeChat
370000200605070344,83,WeChat
410000197202093363,44,WeChat
110000198109086605,87,WeChat
33000019670516072X,77,WeChat
620000199501237724,71,WeChat
22000019600220599X,8,WeChat
540000199401274640,51,WeChat
220000195207225527,59,WeChat
410000198411017169,31,WeChat
370000200607019075,100,WeChat
140000197411215333,20,WeChat
120000196009085034,93,WeChat
430000199805143545,59,WeChat
22000019530106802X,85,WeChat
220000197505145559,10,WeChat
610000199107241790,15,WeChat
32000019721204052X,93,WeChat
110000196207049382,73,WeChat
360000197112212520,14,WeChat
310000198009307519,23,WeChat
210000198805302678,90,WeChat
650000199006207670,12,WeChat
540000197708128876,51,WeChat
440000196904290282,37,WeChat
430000197211295200,22,WeChat
460000197202048908,65,WeChat
410000197605289133,79,WeChat
45000019980316635X,73,WeChat
420000200408035093,48,WeChat
130000196310220954,41,WeChat
350000200604241873,82,WeChat
640000195301087069,21,WeChat
650000196608169524,65,WeChat
340000196504155467,20,WeChat
500000198911018733,43,WeChat
520000199701250022,74,WeChat
130000197204179614,93,WeChat
310000196807081228,96,WeChat
350000200603278711,54,WeChat
610000196505045310,51,WeChat
640000197607280530,26,WeChat
63000019760824461X,94,WeChat
210000198308125383,69,WeChat
110000198210240312,74,WeChat
500000195507061584,57,WeChat
460000197205259217,77,WeChat
450000195212042859,8,WeChat
310000200405200641,88,WeChat
620000199902186032,64,WeChat
630000198901318256,86,WeChat
530000196609159099,54,WeChat
110000199205245324,28,WeChat
530000195103154456,100,WeChat
330000200105160872,97,WeChat
420000197503228630,68,WeChat
350000197304256382,51,WeChat
32000019921021955X,63,WeChat
210000197711187424,50,WeChat
650000195303167216,59,WeChat
370000200308304984,35,WeChat
210000195401293580,81,WeChat
630000199204127440,100,WeChat
230000196507222279,24,WeChat
520000197608041243,52,WeChat
120000197612308938,40,WeChat
450000199802122793,91,WeChat
310000199607136662,57,WeChat
140000196504228411,78,WeChat
620000200202288957,4,WeChat
430000197806281908,13,WeChat
310000198602147683,83,WeChat
640000200011293247,38,WeChat
650000197903034694,95,WeChat
410000200006306549,69,WeChat
430000195706161395,33,WeChat
340000197207104422,73,WeChat
370000197108228847,100,WeChat
630000199605225236,18,WeChat
36000019990130307X,33,WeChat
52000019640729272X,40,WeChat
220000195009031705,98,WeChat
620000199503081081,6,WeChat
420000198408074172,76,WeChat
33000019881110101X,7,WeChat
530000200401290767,55,WeChat
630000195103307938,29,WeChat
150000197405084180,24,WeChat
450000198509300111,0,WeChat
220000200309052720,55,WeChat
460000199905020548,26,WeChat
630000199812077280,41,WeChat
460000195208090956,81,WeChat
340000195605216623,74,WeChat
53000019701224894X,96,WeChat
440000200601280617,96,WeChat
450000198506271757,31,WeChat
350000195704301382,12,WeChat
45000019861214214X,71,WeChat
650000198606170299,14,WeChat
36000020030128769X,54,WeChat
520000199312057181,36,WeChat
530000197607253801,96,WeChat
350000198512301533,83,WeChat
410000197311080705,85,WeChat
320000196711100158,79,WeChat
620000196901180671,43,WeChat
230000198007240015,10,WeChat
460000199308295367,30,WeChat
120000198809228442,92,WeChat
130000195808126944,65,WeChat
210000196604019666,66,WeChat
640000195208144049,63,WeChat
530000195302252235,67,WeChat
43000019660716785X,79,WeChat
130000195608093367,70,WeChat
620000195702202984,33,WeChat
440000198405157216,24,WeChat
370000198202227829,71,WeChat
360000198808154650,13,WeChat
650000200603169188,53,WeChat
440000196701139814,24,WeChat
500000196903052705,71,WeChat
140000200107265314,41,WeChat
360000195909126305,59,WeChat
430000198412122319,71,WeChat
450000197406024877,91,WeChat
130000198006177903,92,WeChat
520000198011066303,6,WeChat
330000199901144528,91,WeChat
420000198604304895,79,WeChat
500000195107249203,90,WeChat
340000199004248994,58,WeChat
530000195510205548,1,WeChat
640000198201240234,39,WeChat
520000195206159872,65,WeChat
140000199002112957,35,WeChat
12000019700813840X,46,WeChat
500000199001169879,60,WeChat
440000195911132309,17,WeChat
500000196701052328,51,WeChat
430000197010313839,65,WeChat
310000198105260597,18,WeChat
350000200608102766,14,WeChat
540000198210088808,54,WeChat
310000198304115042,79,WeChat
31000019510406032X,35,WeChat
620000195408034596,82,WeChat
350000197907303387,31,WeChat
320000199803186781,17,WeChat
310000195107248555,85,WeChat
650000200507073477,33,WeChat
440000195603089986,87,WeChat
350000195704122958,5,WeChat
530000195201125114,7,WeChat
150000196505203605,81,WeChat
33000019791209087X,99,WeChat
540000197804017690,24,WeChat
34000019720212095X,7,WeChat
340000196511059422,49,WeChat
310000199309139611,62,WeChat
410000195612043773,42,WeChat
210000197709275695,18,WeChat
530000197604213767,37,WeChat
440000196404166779,72,WeChat
63000019600804488X,63,WeChat
460000196604058004,66,WeChat
310000195108018014,67,WeChat
450000199203205458,21,WeChat
630000198310300126,79,WeChat
210000198903274914,64,WeChat
46000019531020207X,31,WeChat
120000200501082504,66,WeChat
430000200201154281,14,WeChat
230000195710309367,97,WeChat
360000195708231707,53,WeChat
420000196201061068,64,WeChat
630000197409188424,41,WeChat
120000197401024767,95,WeChat
110000196212162697,30,WeChat
510000196603105491,57,WeChat
440000196406029655,40,WeChat
510000197701093804,32,WeChat
510000200603051111,34,WeChat
140000195103018339,19,WeChat
220000198101275861,41,WeChat
350000197503042440,92,WeChat
460000196812097016,11,WeChat
210000196005091893,95,WeChat
15000019950614070X,87,WeChat
420000200201181448,55,WeChat
440000197407026135,5,WeChat
110000196303193923,28,WeChat
460000199012016242,57,WeChat
430000199710081345,79,WeChat
360000197111025467,41,WeChat
540000197808083329,50,WeChat
520000199009281316,30,WeChat
650000195312263162,3,WeChat
650000196001020926,91,WeChat
350000196006146260,57,WeChat
350000198605071896,31,WeChat
120000198110308502,77,WeChat
210000200405071591,16,WeChat
450000196911076147,61,WeChat
540000196903142214,48,WeChat
540000196409077410,58,WeChat
360000198806204159,6,WeChat
120000196012179728,39,WeChat
110000195211058148,71,WeChat
13000019730714342X,35,WeChat
330000198301027278,56,WeChat
650000198603170883,56,WeChat
510000196011033949,50,WeChat
310000199108013262,34,WeChat
350000198506226450,89,WeChat
500000195904266786,81,WeChat
450000199708188550,51,WeChat
41000019571109076X,44,WeChat
450000197303150205,18,WeChat
630000195107264680,13,WeChat
510000195905230904,27,WeChat
520000199706066531,66,WeChat
110000197004194787,24,WeChat
360000199512112114,31,WeChat
520000199903204534,67,WeChat
430000198407270536,14,WeChat
130000199202164186,29,WeChat
360000199805252030,56,WeChat
220000195510156114,28,WeChat
510000195711127407,58,WeChat
61000019960414449X,4,WeChat
510000197203262273,41,WeChat
350000199501154894,22,WeChat
430000198911220976,46,WeChat
230000197611174574,44,WeChat
120000195406128371,1,WeChat
520000195706274631,74,WeChat
430000195010078163,40,WeChat
310000195303055558,72,WeChat
110000195706168840,33,WeChat
620000195705099513,35,WeChat
510000198309161010,57,WeChat
420000199402104216,19,WeChat
140000199104295950,36,WeChat
500000199402077801,27,WeChat
320000195407090296,79,WeChat
410000198809298570,66,WeChat
530000197302259735,84,WeChat
520000199811105344,3,WeChat
520000196003204156,82,WeChat
330000199404134986,58,WeChat
620000196001270380,56,WeChat
500000196802051877,83,WeChat
120000195506297332,84,WeChat
640000195704045808,59,WeChat
35000020030528665X,93,WeChat
41000019630815203X,84,WeChat
120000199508298054,94,WeChat
520000199104283643,23,WeChat
510000196807046622,50,WeChat
130000196612150752,97,WeChat
450000197709087250,80,WeChat
460000199808127052,39,WeChat
610000196911112996,30,WeChat
500000198409185448,78,WeChat
440000195712176499,94,WeChat
360000196603105506,78,WeChat
360000196903292462,71,WeChat
14000019780805331X,41,WeChat
130000195712157615,0,WeChat
510000198108053208,51,WeChat
110000199302161958,19,WeChat
210000197210242915,4,WeChat
210000195904122628,41,WeChat
320000196905269218,91,WeChat
610000198107067046,56,WeChat
450000199208048551,59,WeChat
500000196202250805,67,WeChat
310000199606154017,0,WeChat
530000197210188124,88,WeChat
130000197506299654,40,WeChat
110000200210242051,1,WeChat
350000200606225666,76,WeChat
440000195203225942,87,WeChat
440000196705164865,48,WeChat
210000200301294336,14,WeChat
650000198004159105,66,WeChat
420000199101168902,97,WeChat
340000195401199817,64,WeChat
310000198411179578,26,WeChat
410000198209208121,100,WeChat
